Source,Target
3289080925,152761355
4882537439,152761355
1460732870,1460973428
360135528,2197264269
63872273,2197264269
123073426,2197264269
597928416,2197264269
203727655,2197264269
2412839732,2197264269
2829147944,2197264269
2190793595,2197264269
2353994064,2197264269
2529951303,15746187
398431460,15746187
69008863,15746187
1914723668,2149044535
2983349717,2149044535
2885343111,2149044535
2823427108,2149044535
2753800181,2149044535
2563510824,2149044535
1375295238,2149044535
2564744505,2149044535
624790498,2149044535
2510965812,2149044535
1688333990,2149044535
2535144867,2149044535
2245342787,2149044535
2330798959,2209223920
2234445618,2209223920
2209730553,2209223920
1149502616,564761969
28554353,564761969
322053945,110202311
424552346,110202311
170264872,110202311
110091019,110202311
4164642015,263067034
2989904438,263067034
2695360490,263067034
3429881019,263067034
3321633427,263067034
3362561471,263067034
320151308,263067034
3293199676,263067034
925514228,263067034
3221478705,263067034
483298144,852409652
55932622,852409652
565594488,852409652
1614460596,852409652
1344960163,852409652
471480435,852409652
709519829812666368,16430536
304068975,16430536
360389539,16430536
4919859467,16430536
50673388,16430536
1313260838,16430536
159015598,16430536
73012388,16430536
72116025,31383827
3108312506,294678748
50251957,294678748
377788592,294678748
465782542,294678748
468136896,294678748
36975178,294678748
35828068,294678748
15293062,294678748
1049093610,131042346
2886129143,131042346
113940403,131042346
88508991,131042346
153958689,131042346
105843714,131042346
1206805284,131042346
144007264,131042346
928425912,131042346
4431898347,3399278963
3013235681,3399278963
721021399234670593,3399278963
4707576514,3399278963
615231347,3399278963
727781003813621760,3399278963
727908091224834048,3399278963
3538026982,3399278963
925832984,3399278963
712308533916782592,3399278963
702413108942389248,3399278963
2571861758,2261918931
1067090796,2261918931
723035165740556288,2261918931
4172036477,2261918931
310835622,2261918931
258174074,2261918931
719502649708716033,2261918931
267826898,2261918931
553049311,2261918931
4223464133,2261918931
2314094528,24796902
715017967893946369,24796902
3311865031,24796902
4709618715,24796902
722894453908877312,24796902
715203194444505088,24796902
121598328,24796902
721292322286088192,24796902
720564451699593216,24796902
721643445731897344,24796902
2463703398,24796902
4526745687,24796902
2354979527,47105050
2617385029,47105050
723629112217243649,47105050
39940842,47105050
840474866,47105050
1154204336,47105050
709346597872779264,47105050
726808464589225984,47105050
25544922,47105050
63431792,47105050
1395415878,47105050
3312133597,2859010800
3269401248,2859010800
2957948787,2859010800
3252086479,2859010800
3323769617,2859010800
704419806,2859010800
1383286602,2859010800
90995488,2859010800
3036088257,2859010800
426050728,840229549
187110333,840229549
1376728004,840229549
307789261,840229549
584701628,840229549
592044151,840229549
211631240,840229549
76142524,840229549
109079118,840229549
612773622,840229549
723752504,840229549
450891201,840229549
545156743,262351790
353314410,262351790
19363684,551167731
15099892,551167731
722488491771240448,138766732
717466198317764608,138766732
724981192487890944,138766732
719956643530735616,138766732
3199973770,138766732
1845360205,138766732
703519804527878144,138766732
3952983314,138766732
4766909460,138766732
212273867,138766732
4560216508,138766732
2457654236,138766732
2600725050,138766732
1120696680,138766732
3325214798,138766732
2795222107,1107551082
22829035,1107551082
163905361,1107551082
2216696821,2681223636
329258643,2681223636
2379290160,2829176132
3719828073,2829176132
3689926883,2829176132
2799423777,2829176132
3666736701,2829176132
3511561036,2829176132
3666840263,2829176132
3285773592,2829176132
54009537,3158383248
718027521393090560,3158383248
4551657432,3158383248
2314705008,3158383248
4414746023,3158383248
3288211627,3158383248
718163600943222784,3158383248
3045641979,3158383248
1957078524,3158383248
717725350088806401,38842896
723280679732142081,38842896
4869997161,38842896
4609155928,38842896
4081627152,38842896
3295388844,38842896
3475706355,38842896
2240139126,38842896
355015287,38842896
104386571,38842896
3350778779,38842896
3114509864,38842896
1477976114,1477371619
898849674,198546333
1488634694,198546333
63263630,198546333
350946239,198546333
38007098,198546333
386696141,198546333
27550555,198546333
307849059,198546333
3466476012,2747520644
2998245588,2747520644
218462707,2747520644
232835309,2747520644
1421954676,2747520644
2579294490,2747520644
3067010408,2747520644
3192407041,2747520644
189748297,15291450
1468892095,15291450
2757825086,149405237
727803595198861312,149405237
195321543,149405237
3912946453,149405237
546435507,149405237
714853428002840576,149405237
287019335,149405237
727803595198861312,148318664
716684067547156482,148318664
2885871752,148318664
231094412,148318664
611783572,148318664
2856107786,148318664
714853428002840576,148318664
287019335,148318664
4903992404,148318664
2892308178,51275499
723488932537708544,51275499
2217084462,51275499
718419180362592256,51275499
2818230187,51275499
3819012437,51275499
1342847208,51275499
719996002560839680,51275499
2262905590,51275499
499043308,51275499
3292714849,576617779
266119170,576617779
724922691053035520,576617779
724594980942188544,576617779
100150576,576617779
24698647,576617779
555879153,576617779
248054912,576617779
722549592215019520,331771216
199393430,331771216
22587679,331771216
3340292110,331771216
4687363872,331771216
4701396504,331771216
4690994322,331771216
1528941332,331771216
14645160,535785141
3024202853,535785141
91718054,535785141
4267436412,535785141
3505109908,535785141
533665109,535785141
578629526,535785141
3308405511,535785141
3302818809,535785141
3291822639,535785141
846830726,535785141
16591496,87479156
1634171936,87479156
18072408,87479156
17093617,87479156
3345362817,136563980
727527431419125760,136563980
224539468,136563980
2804959345,136563980
715563456901021696,136563980
405697667,136563980
722644329211240449,136563980
1410363440,136563980
89245293,136563980
719944671259013122,136563980
4151993195,136563980
4895329405,36662007
104224224,36662007
2305586365,36662007
2200174836,36662007
1314711614,36662007
230989093,36662007
250320916,36662007
726729037834518528,36662007
320111001,36662007
2787866836,213040597
1340502182,213040597
3138867626,213040597
718175239494963206,213040597
2536468436,213040597
3131443865,213040597
4675411081,213040597
4831146610,213040597
717609672568479744,213040597
4442020583,76177887
223139286,76177887
105321840,76177887
4222641808,76177887
2591115666,76177887
403403109,76177887
124911479,76177887
2355459331,76177887
219385394,76177887
2623042299,76177887
4035445213,4748745013
3792612733,4748745013
709683574060949506,4748745013
4713726978,4748745013
706336555183403008,4748745013
2384829104,4748745013
720214052102799360,4748745013
4183726273,4748745013
2343466471,4748745013
713721366915129345,4748745013
1658047567,4748745013
4504702154,555575790
727635625801814017,555575790
726425899,555575790
366553859,555575790
2869440196,555575790
2225674318,555575790
2569089010,555575790
447465981,555575790
870509792,555575790
716970573172113408,555575790
318920973,247318950
50013899,247318950
260907612,247318950
3052986631,247318950
3290567921,247318950
15227665,247318950
1879764242,247318950
61066998,247318950
193301796,247318950
1528532198,247318950
339040318,247318950
292468913,247318950
787491572,247318950
2685447017,3242935128
4724673295,3242935128
2833517090,3242935128
4707479581,3242935128
4586447121,3242935128
4641370224,3242935128
2892991897,3242935128
4500080654,3242935128
4072513787,3242935128
1563005659,145899168
17547594,145899168
112948313,145899168
2274980353,145899168
19050461,145899168
109303938,145899168
2910551834,145899168
15839849,145899168
543844884,145899168
621053375,225007415
884639222,225007415
515529284,225007415
715739137198972929,225007415
77245366,225007415
612627478,225007415
240095470,225007415
1114071456,225007415
3822503296,225007415
431673892,225007415
4618964714,225007415
2873976901,225007415
217693630,2716378150
4009166357,1387869152
2580769557,1387869152
404222586,1387869152
2431231012,1387869152
2359946156,1387869152
474124071,1387869152
478368028,1387869152
1886924246,1387869152
1720181112,558966184
41750231,558966184
570728057,558966184
566084234,558966184
25376905,3141701603
27105388,500532164
727619980921962497,500532164
603782846,500532164
723858546367012864,500532164
477985680,500532164
724123303288279040,500532164
723292958154317824,500532164
924479071,500532164
4185299898,500532164
1358141810,500532164
717517026542149632,500532164
86286735,1144842912
2436558752,1144842912
64397720,1144842912
2441094133,1144842912
4066213995,1144842912
3880376008,1144842912
607162642,1144842912
747040693,1144842912
721004404988624896,1144842912
964862089,1144842912
726076739349303296,22583118
32530540,22583118
703166070681505795,22583118
2985935271,22583118
2544847908,22583118
1580552593,22583118
44810051,22583118
3240343357,22583118
2721265932,22583118
2552807396,22583118
34624292,22583118
408205690,22583118
3234435957,3198924237
1693199394,3198924237
3501935897,3198924237
3169256672,3198924237
3312941392,3198924237
2613427416,3198924237
48567048,3198924237
2150718480,589879507
723584682101739520,589879507
19506163,589879507
2152606332,589879507
1417737020,589879507
3341909740,589879507
310844460,589879507
2283697790,589879507
715731338838585344,589879507
246776269,589879507
707923364183207937,589879507
2939240866,2537664103
725820083268775936,2537664103
727702088931749888,2537664103
726588431233617921,2537664103
726538770904920067,2537664103
1249546686,2537664103
725449648031322112,2537664103
724527152163631104,2537664103
267834473,2537664103
723879654441005056,2537664103
4912754698,2226550945
2591209374,2226550945
3010249931,2226550945
723584682101739520,2226550945
854371920,2226550945
725365026568163328,2226550945
93361022,2226550945
2188456686,2226550945
2317174003,2226550945
2522847421,2226550945
2603134237,2226550945
16914120,2226550945
1438258710,2226550945
3089662871,2226550945
66919606,1073994302
2769648549,1073994302
33109180,1073994302
2214427154,1073994302
101187815,1073994302
40279063,1073994302
189687768,1073994302
441341566,1073994302
433180856,1073994302
73185350,1073994302
240784170,1073994302
574101368,1073994302
544498717,1073994302
360744630,45316351
2478031004,2755864289
2752018607,2755864289
1109978424,911220662
106010919,911220662
1722265975,2441507702
86921234,2441507702
44558145,2441507702
125249358,18073024
18043200,18073024
1975781856,225107735
607323762,225107735
1344281581,225107735
1247877468,225107735
624681843,225107735
951351608,225107735
368353362,225107735
581267125,225107735
614026723,225107735
391162254,225107735
17849196,225107735
291379696,225107735
43894451,225107735
16022682,225107735
714244801902878720,121571847
3298662887,121571847
2741659833,121571847
1044160166,121571847
1082147317,121571847
967545367,121571847
616164534,121571847
584107490,121571847
46338724,121571847
610281867,121571847
567391957,256730393
304456870,256730393
3018264964,256730393
612838681,256730393
27515718,256730393
355983811,256730393
1978677168,256730393
277853861,256730393
3328482591,256730393
55498754,256730393
379902194,256730393
403152817,256730393
628064177,256730393
1649393754,1580980008
719909919177207808,1580980008
722090282305630208,1580980008
2942276769,1580980008
4151738062,1580980008
2929616362,1580980008
4899784641,1580980008
4889347695,1580980008
3073593437,1580980008
3341724311,1580980008
4881196162,1580980008
3233420496,1580980008
726969915622707201,703812918
719728567626678272,703812918
3213890405,703812918
724731867182804992,703812918
3941031867,703812918
268508113,703812918
386169727,703812918
2384489019,629481393
38884856,629481393
30231573,629481393
254616154,629481393
48255881,629481393
49388157,629481393
560477825,629481393
477965923,629481393
53490475,629481393
24739374,629481393
590325583,629481393
381628822,629481393
4139355748,3029194149
712107470231969793,3029194149
728063273208188928,2359560038
4608247032,2359560038
67016497,2359560038
4784320003,2359560038
135505508,2359560038
2256559098,2359560038
493467125,2359560038
3830473092,303182217
4862214580,257318856
3260285413,257318856
431918340,257318856
3347003583,257318856
3288610333,257318856
216292953,380885540
153816801,380885540
554755491,380885540
609358276,380885540
726126958002720768,380885540
718806362860437504,380885540
714389974741815296,380885540
772229095,380885540
717819541108224000,380885540
504552985,380885540
2656954807,166995333
2908742042,166995333
721158302009155584,166995333
4861488772,166995333
719081325492322304,166995333
719476400500129792,166995333
65051142,166995333
3415524419,166995333
311724491,166995333
454011549,166995333
354440288,166995333
725983916599861248,34014440
2473103907,34014440
1158939931,34014440
715004345679384576,34014440
1508538325,34014440
267709335,34014440
344215473,34014440
253538794,34014440
1015416452,34014440
325109951,34014440
3471028300,34014440
1414763611,34014440
4512024072,4660163172
715764772189380609,4660163172
727124332913127426,4660163172
2369871900,4660163172
727473590229065728,4660163172
725214986293768192,4660163172
4738246154,4660163172
4648954802,4660163172
726656395664224256,4660163172
725235355268448256,4660163172
725946368498388992,4660163172
722404200483659776,4660163172
3929384659,4660163172
706321408045903873,4660163172
259611932,249967855
89514066,249967855
192028202,249967855
273685496,249967855
248058563,249967855
4547817378,1609484174
2298860809,1609484174
2861133793,1609484174
438839876,1609484174
2749508839,1609484174
595663910,1609484174
1529212836,1609484174
1263250248,1609484174
405112531,1609484174
236220998,1609484174
61579084,1609484174
1908254666,1609484174
1340960263,1609484174
412834848,1609484174
356347950,1199872088
245134844,1199872088
1114812259,1199872088
3021554419,1199872088
3302219056,1199872088
1074177362,2803761061
2195714280,2803761061
1344733416,2803761061
715114918593171456,2803761061
706812017181646848,2803761061
36984470,2803761061
615448108,2803761061
3324882083,2803761061
199860353,2803761061
723878593030426625,2803761061
712006291825233920,2803761061
4591382832,2803761061
3076247598,2803761061
88101893,14388549
77108259,14388549
35568043,14388549
6818822,14388549
14204470,14388549
3006233159,3042620662
2930714223,3042620662
3148471100,3042620662
2995284808,3042620662
981518352,3042620662
77678557,77174687
81257376,77174687
83076670,77174687
69811551,77174687
20469150,77174687
65365429,77174687
30788923,77174687
991618195,77174687
1649409804,941279214
1649468755,941279214
126293935,941279214
822796315,941279214
2550268742,941279214
314773614,941279214
2533577286,941279214
2471122614,941279214
2447582474,941279214
2329562676,941279214
230778666,941279214
119408541,941279214
721343481277464577,1258428397
4735916848,1258428397
390377666,1258428397
1264688396,1258428397
89429856,1258428397
919185895,1258428397
564417038,1258428397
80499219,1258428397
2724545907,1258428397
2705289537,1258428397
714272397885620224,2206271417
726147384103809024,2206271417
2706646374,2206271417
4742119349,2206271417
717997237985492992,2206271417
3147535233,2206271417
2458748000,2206271417
698471093892415489,2206271417
3097212749,2206271417
706567993229180929,2206271417
3457261815,2206271417
715239699334492160,3010519401
710654465133694976,3010519401
3469224501,3010519401
1733045136,3010519401
4790493273,3010519401
4665654082,3010519401
2951733815,3010519401
216740991,2475548364
4008081433,246100258
130981348,246100258
2999875966,246100258
1301935112,246100258
1297460083,246100258
253315092,246100258
279791521,251339286
713762826762985472,251339286
306304967,251339286
3209672271,251339286
2413462892,251339286
712268628964597761,251339286
4739032179,251339286
4897914651,251339286
2935629268,251339286
700593409984081920,251339286
521015372,251339286
4870812669,251339286
4889008813,251339286
340591551,251339286
2825670688,251339286
2919208912,4183085298
838731198,4183085298
2400917156,4183085298
4102376488,4183085298
727558182126522368,4183085298
44209472,4183085298
714251785183977472,4183085298
2231069470,4183085298
717354453490249730,4183085298
241592876,4183085298
4619842156,5523192
725628978728411136,5523192
14645160,5523192
506099515,5523192
718087204787060737,5523192
215762406,5523192
287049865,5523192
1508538325,5523192
913184808,5523192
721643331583877120,191753530
324391039,191753530
10076492,191753530
2833429957,191753530
3102639026,191753530
319104757,191753530
4182561314,191753530
490536340,191753530
4915240666,191753530
709304927940644864,254087688
2516426648,254087688
1078142305,254087688
576325952,254087688
132379447,254087688
554985858,254087688
219009786,254087688
194398663,254087688
3250071896,254087688
249745263,254087688
710572799018971136,3301849561
4826229415,3301849561
80988053,3301849561
3069462959,3301849561
1015660266,2913026861
59055195,268249120
42564267,2372143789
159158915,2372143789
504255234,2372143789
567777071,2372143789
4660256903,2372143789
727876932914810880,2372143789
186460934,2372143789
727594493499846658,2372143789
711108223424733184,2372143789
290022785,2372143789
377137456,2372143789
1662621098,2372143789
3024420395,2372143789
728089127191597058,325830217
728084856509366272,325830217
14791042,325830217
728087471565643777,325830217
717284572644376577,325830217
475506128,325830217
728086349782228993,325830217
728085301155930114,325830217
723231260852793344,325830217
180819034,325830217
727979125282058240,18906561
34171311,18906561
791671,18906561
148372141,18906561
307827624,18906561
1613736896,18906561
252408707,18906561
720019937381756928,18906561
3064776269,18906561
44520411,18906561
3192858234,1055730738
727919097032364033,1055730738
2414235697,1055730738
67442251,1055730738
222660767,1055730738
722879322642456576,1055730738
3364442452,1055730738
706980443048976384,1055730738
143276493,1055730738
1694741838,1055730738
3708285875,2770839116
491710887,2770839116
191118790,2770839116
2963810236,2770839116
2434205324,2770839116
540650585,2770839116
124104615,2770839116
251047297,2770839116
2385169098,2770839116
293483941,2770839116
2428914355,451379873
958656978,451379873
391982181,451379873
1026090199,451379873
493682705,451379873
827138528,451379873
342409346,451379873
90998435,451379873
379883806,451379873
16870188,208028445
2379401444,208028445
2438970565,208028445
18787733,208028445
1907963570,208028445
75472136,208028445
4620081073,208028445
144270833,208028445
486476991,208028445
128936202,208028445
251018023,208028445
4626282615,208028445
297447292,208028445
712636856,208028445
2931326595,1976727103
4509121947,1976727103
4280683359,1976727103
4277521703,1976727103
2950571124,1976727103
4013504890,1976727103
4014036670,1976727103
972760315,1976727103
1523845272,1976727103
828655471,525582097
195463423,525582097
2275121932,525582097
1026404082,525582097
1626485929,915894422
2435846131,915894422
2421602022,915894422
2343649003,915894422
2441022828,915894422
2753480942,915894422
1658711226,915894422
2940855087,915894422
2861592682,915894422
405749398,915894422
632451213,17357249
560973346,17357249
112258884,17357249
174119469,17357249
724486242683867136,17357249
384643067,17357249
3310755695,17357249
153459247,17357249
726170802031206402,17357249
3026485790,17357249
3044735338,176364699
4536574456,176364699
3306652730,176364699
746444533,176364699
3328085470,176364699
20248624,176364699
914022368,176364699
119309185,176364699
484228761,176364699
193415906,176364699
753183830,176364699
76962103,176364699
19688483,176364699
291151184,84383085
84311137,84383085
421788540,84383085
725057415641763840,144301588
2777426659,144301588
2849588762,144301588
3321096858,144301588
2298901963,144301588
1656544326,144301588
394072520,144301588
294364124,144301588
62870442,144301588
343455102,144301588
19364919,766250432
3006923644,766250432
721414780041502720,766250432
19548526,766250432
3246057333,766250432
727471339393683457,766250432
4890911968,766250432
4208695407,766250432
1394898349,766250432
3449918603,766250432
4742116214,766250432
3039091473,766250432
727500889590652928,122868089
872659890,122868089
727721937842114560,122868089
434558187,122868089
3903100817,122868089
4886996461,122868089
726235551930544128,122868089
2564411840,122868089
719970589264494592,209460032
127569612,209460032
2949949666,209460032
1273132086,209460032
715751091565146112,209460032
4493443709,209460032
3269766253,209460032
85621846,209460032
924851803,209460032
705263778628313089,209460032
43645100,209460032
2730689510,21424134
3020000356,21424134
24113592,21424134
2685765187,21424134
3270603948,21424134
725445455602176000,21424134
713677677526458368,21424134
2350169089,21424134
3282563342,21424134
701848154635956224,21424134
4352019613,11215162
241457780,11215162
3121937633,11215162
696788158424477696,11215162
716672243816861696,11215162
369898193,11215162
133367985,11215162
57784192,11215162
2394961644,11215162
33807642,11215162
536740684,11215162
7900182,11215162
3114063950,11215162
722420045066977280,47640325
60784269,47640325
3063297600,47640325
282570148,47640325
2599968685,47640325
697616942367117312,47640325
1410055968,47640325
2927016225,58646226
24399795,58646226
178352959,58646226
717787381336838149,58646226
2491487394,58646226
713712272787521536,58646226
711566245586280448,58646226
150430393,58646226
2659704888,2332025970
286834462,2332025970
713144011511480320,2332025970
1249837921,2332025970
2870019175,2332025970
717102951072993280,2332025970
3221764965,2332025970
725107950310817794,2332025970
1569024048,2332025970
4318931847,2332025970
704629140817842177,2683795188
4375366213,2683795188
3614964442,2683795188
2915089946,2683795188
3937009512,2683795188
502166190,2683795188
1072374144,2683795188
2256814898,317238392
2218367827,729218438
16799584,729218438
29745364,729218438
4758897827,729218438
342870747,729218438
107480076,729218438
1580601146,729218438
20608962,729218438
16874161,729218438
277782488,729218438
4889440037,729218438
3185631260,729218438
719340058629795841,729218438
710746337713717248,104446415
725616598497804288,104446415
713749944776146944,104446415
723167545365127168,104446415
720198292441853953,104446415
4169751193,104446415
719324476815642624,104446415
713675658816307200,104446415
2919708995,104446415
19317310,104446415
722719218987331584,286992566
720858797426614273,286992566
4414703963,286992566
1653075834,286992566
3029052225,286992566
205957912,286992566
2485121006,286992566
3309002540,286992566
3527774774,286992566
725937960705630208,286992566
709457214239453188,286992566
1654437560,286992566
2527541706,3158960742
1539242215,3158960742
4856693903,3158960742
2535805848,3158960742
17565633,3158960742
4832766023,3158960742
3815610994,3158960742
280976134,3158960742
423969245,3158960742
2894439519,3158960742
12629032,3158960742
2165693883,593039744
724611952224419840,593039744
720686217860366336,593039744
90570778,593039744
725047204587642884,593039744
725524242612113408,593039744
3413562959,593039744
1173483800,593039744
3097178374,593039744
821276,593039744
4346987259,593039744
2208434172,32533587
3578333842,32533587
18270575,32533587
53165256,32533587
316567140,32533587
40611387,32533587
353640992,32533587
216638244,32533587
53622154,32533587
178851644,32533587
148249304,32533587
39877845,32533587
166565023,191444772
714660583853985792,191444772
1699371343,191444772
2205593438,191444772
2252842074,191444772
2394638440,191444772
195524331,191444772
851369418,191444772
65391778,66452166
327622332,2798543297
2897693669,2798543297
236145264,2798543297
3247607881,2798543297
713855778398928896,2798543297
706654480587235328,2798543297
2340397862,2798543297
723051067961950208,2798543297
62893460,2798543297
103780951,2798543297
715472991388209152,2798543297
15691126,609508490
753685628,609508490
69191642,609508490
4867111102,609508490
193054853,609508490
1219733354,609508490
378324895,609508490
50698662,609508490
605144675,609508490
74371772,609508490
2162944722,609508490
3623689394,609508490
1680174336,69401060
128575133,69401060
19930378,69401060
21472700,69401060
62808000,69401060
70129020,69401060
52451646,69401060
69415574,69401060
29503320,69401060
69403463,69401060
69214114,69401060
69119688,69401060
43147783,21340858
726479056330334209,374192736
17574146,374192736
2740212103,374192736
4888541355,374192736
29976917,374192736
2358965778,374192736
700755532139909121,374192736
701131642484576257,374192736
724905188675452928,1485054266
869536927,1485054266
3063359192,1485054266
710267662656475137,1485054266
2886473600,1485054266
2478683495,1485054266
4883733419,1485054266
2320404778,1485054266
1376706558,831841032
27719762,831841032
829995709,831841032
16724361,831841032
36553205,2459051376
3637368017,2459051376
2187674981,2459051376
2469382003,2459051376
82261360,2459051376
34100993,1363109726
3043326252,30948732
725697280439902208,30948732
295586633,30948732
324176820,30948732
915433256,30948732
45944221,30948732
714666489043927040,30948732
4115299107,30948732
758317646,30948732
430303626,30948732
723153722709147648,132022097
701978971634688004,132022097
2173643280,132022097
409005078,132022097
720208202936266752,132022097
2972523107,132022097
538386826,132022097
705178249706479616,132022097
34454980,132022097
1118326068,132022097
18916988,132022097
701978971634688004,27967526
326522276,27967526
1487923026,27967526
223577707,27967526
454568126,27967526
713842619701399552,27967526
564287435,27967526
235812181,27967526
222594614,27967526
724687381983457281,27967526
22508819,27967526
382887436,27967526
1169178414,27967526
531478246,85944752
367048457,85944752
299166740,85944752
2859249469,85944752
727537384389234688,85944752
231494313,85944752
3001295834,85944752
710496990807912449,156142220
3648248966,156142220
2291270478,156142220
4852506760,156142220
4216461005,156142220
314646960,156142220
300057701,156142220
4618918934,156142220
420634644,156142220
118840915,38470937
720805379207274496,38470937
721156023919185921,38470937
719664498471215105,38470937
4853841383,38470937
4886174553,38470937
3409627029,38470937
4869705989,38470937
2308576921,797043200
968976786,797043200
952493886,797043200
763944654,797043200
774717264,797043200
2635368908,2420606684
855399242,137305677
563658617,137305677
294686359,137305677
41657702,2755911060
712799659685613569,2755911060
409403535,2755911060
713875650050822144,2755911060
2784842457,2755911060
20353511,2755911060
949289965,2755911060
46999613,2755911060
395310715,2755911060
3003686526,2755911060
119837349,2755911060
722175773377957888,101938474
43544343,101938474
721777973477707776,101938474
727296710268076038,101938474
4769830803,101938474
3233070693,101938474
4746267672,101938474
2884502310,101938474
3393057982,101938474
723358616036630530,801551352
4890906200,801551352
4818236408,801551352
4743840931,801551352
4627834272,801551352
2348215280,801551352
3671262019,801551352
3474250278,801551352
360908023,801551352
3747031095,801551352
192749697,2243365386
719702319106011137,2243365386
717916161069834243,2243365386
35394761,2243365386
210646332,2243365386
3398854931,2243365386
1034965993,2243365386
2997595688,2243365386
45455648,2243365386
852760537,2243365386
240020251,45310069
51652506,45310069
45626522,45310069
2875505042,715206157
2789097441,715206157
378747601,715206157
365648457,715206157
90769763,715206157
536089583,715206157
364642102,715206157
480468089,715206157
1465478113,715206157
3334529025,1187426389
17170631,1187426389
389492524,1187426389
145318105,1187426389
3904011014,2417553163
2316397681,36783122
4456382538,36783122
727606534281306114,36783122
131963530,36783122
404670147,36783122
451238136,36783122
420831857,36783122
549350390,36783122
468742378,36783122
208845765,28563123
724608979867856897,28563123
58572986,28563123
716760284472291328,28563123
4890779358,28563123
2766725447,28563123
107496387,28563123
2294574235,28563123
714143443010854913,28563123
726414384608759810,28563123
724966577280569344,28563123
543675589,28563123
14207623,28563123
3014499479,28563123
3283325712,2436442931
2293673890,2436442931
603395355,2436442931
2905350324,2436442931
876178598,2436442931
225392668,2436442931
2260950472,2436442931
438419068,2421975423
1657552742,2421975423
84424941,2421975423
4095764655,2421975423
4879201403,2421975423
889535646,2421975423
3426186862,2421975423
3800127985,2421975423
3836410757,2421975423
546420219,2421975423
4701305786,523707757
52643360,523707757
107498174,523707757
2789964980,523707757
793329818,523707757
44298456,523707757
507749596,523707757
204662449,523707757
65544555,15141504
1415161681,51396486
4578540081,51396486
3419580313,51396486
3318637573,51396486
3237414918,51396486
3231168572,51396486
2751657883,51396486
292853706,51396486
390019183,51396486
2496170004,51396486
1289421901,163494800
4824826937,163494800
13249612,163494800
3024158873,163494800
4451804387,163494800
4832017176,163494800
2186299779,163494800
4655922916,163494800
2455716836,50649833
14402643,50649833
3305537190,50649833
140075296,50649833
1004993029,50649833
2289618368,50649833
724693439984476160,50649833
727990654836465664,61320443
720652052238508032,61320443
1463033142,61320443
3106954897,61320443
3377828063,17539565
4417923854,17539565
3560009475,17539565
953754985,17539565
3242891088,17539565
1386715548,17539565
3192398504,17539565
44792010,17539565
3226364317,17539565
88444336,17539565
3154163514,17539565
3065389795,17539565
3060675047,17539565
339962643,17539565
257713392,17539565
2767492966,17539565
1714132284,17539565
293588246,17539565
3408411455,115117286
717716706815115265,115117286
711053957074911232,115117286
4658303533,115117286
4815158267,115117286
4129222693,115117286
3316190974,115117286
3226684946,115117286
1154570424,115117286
1413518334,115117286
1643095153,310614861
2485193348,310614861
94449219,310614861
269121456,310614861
2279796104,310614861
702747544003039232,310614861
455985123,310614861
713515911018205184,310614861
711993420324048896,310614861
711737946525835264,25623663
2970228633,25623663
2823285255,25623663
16153875,25623663
102803936,25623663
2469777038,25623663
14307648,25623663
15650660,25623663
2420352368,25623663
703728805312073728,19034315
33537967,19034315
703658278551580672,19034315
4098699033,19034315
3031305483,19034315
2932277589,19034315
2855779970,19034315
14840935,19034315
94500692,19034315
20844116,19034315
25210003,15366690
15872090,15366690
16385371,15366690
14499163,15366690
15706696,15366690
2153883602,2610880759
2255461825,2610880759
15005103,2610880759
2457118555,2610880759
1868818832,2610880759
3310720965,2610880759
444361312,2610880759
60794918,2610880759
715481967907635200,2610880759
29396988,2610880759
3085808419,2610880759
576379564,601924752
946783824,601924752
2526506252,601924752
3363840766,601924752
288967238,601924752
86003861,601924752
1904217457,601924752
29797239,601924752
1173660157,601924752
108322534,601924752
726107612748611584,1303412388
727823098905567232,1303412388
4775505262,1303412388
1071953528,1303412388
491165266,1303412388
2290216256,1303412388
4039266269,31917181
709033342,31917181
2486549631,31917181
219253588,31917181
30297377,31917181
1069022634,31917181
824311134,31917181
44371854,31917181
717097125230739456,31917181
3386513775,31917181
14713640,31917181
720899483219853313,496873975
4417846992,496873975
4581505212,496873975
3055939794,496873975
2449024614,496873975
3210095441,496873975
1645197217,496873975
3398129705,496873975
537124496,496873975
3254851091,496873975
3300112656,496873975
2275220672,2391320455
338836065,2391320455
2432543828,2391320455
1034133792,2391320455
614560262,2391320455
594299377,2391320455
102889365,2391320455
2310944270,2391320455
615694108,2391320455
727949199812247552,47100970
22063592,47100970
727627304134803456,47100970
2983262922,47100970
303570927,47100970
726043154542157826,47100970
726031928659320832,47100970
725314135429361664,47100970
527791231,47100970
724461295005655041,2561826798
106960658,2561826798
724606734216515585,2561826798
726019912767049728,2561826798
59440137,2561826798
359561088,2561826798
1091721978,2561826798
30202838,2561826798
37443,2561826798
12819,2561826798
27619813,2561826798
20766517,2561826798
17970902,2561826798
16577187,2561826798
2483412372,431881559
2165440580,431881559
318932510,431881559
435832868,431881559
1456419780,431881559
117103240,431881559
962579402,431881559
25591135,431881559
1052407374,431881559
962927120,431881559
137680119,431881559
620446702,431881559
337201451,2787657503
2843001868,2787657503
2764306924,2787657503
1486097971,2787657503
2761937476,2787657503
2843027506,2787657503
2843108728,2787657503
2843097850,2787657503
24718364,253219131
3038245709,253219131
4301528537,253219131
25558855,253219131
1385849394,253219131
4540211,253219131
25723921,253219131
47717180,253219131
2910330108,253219131
3342850797,253219131
2778547462,253219131
2213651005,253219131
3309720245,253219131
